Timestamp,Vehicle_No,Latitude,Longitude,Speed,Status,Location,Branch
2026-01-04T01:40:00.229Z,GA07G2507 - Mid Size (Water Tender),15.7162883,73.797745,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:40:00.229Z,GA07G2505 - Mid Size (Water Tender),15.5309567,74.1385983,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:40:00.229Z,GA07G2504 - Mid Size (Water Tender),15.5893983,73.9466233,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:40:00.229Z,GA07G2503-Mid Size (Water Tender),15.58996,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:40:00.229Z,GA07G2502 - Mid Size (Water Tender),15.5898217,73.8087733,0,STOP,At Fire Station Mapusa,Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.532985,73.7939533,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:41:04.155Z,GA07G2506 - Mid Size (Water Tender),15.500297,73.914055,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:41:04.155Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522993,73.829407,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-04T01:41:04.155Z,GA 07 G 0350-MRG(WATER TENDER),15.269403,73.970535,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589897,73.808853,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:41:04.155Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.499508,73.834679,33,RUNNING,"Avenida Dom João de Castro, Patto Colony, Panaji, Goa (SE)",Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.455992,73.838486,36,RUNNING,"MDR3 University, St Cruz, Goa (SW)",Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486952,73.817093,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.487062,73.817223,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487345,73.817307,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-04T01:41:04.155Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486335,73.817276,0,STOP,At Fire Station panaji,Fire Force Headquarters
2026-01-04T01:41:04.155Z,GA 07 G 8101-MAP(WATER TENDER),15.5899,73.808701,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:41:04.155Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2693066,73.9703783,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3887599,73.851335,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:41:04.155Z,GA 07 G 4101-VAS(MS WATER TENDER),15.388845,73.8513016,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:41:04.155Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3888617,73.85127,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:41:04.155Z,GA 07 G 7100-MRG(WATER BOUSER),15.26959,73.9699783,1,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2693333,73.9705966,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 6101-MRG(WATER TENDER),15.26934,73.970085,1,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2693733,73.9701166,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:41:04.155Z,GA 07 G 0820-BIC(WATER TEDNER),15.402795,74.0028044,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-04T01:41:04.155Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50034,73.9140383,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:41:04.155Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5887933,73.9462966,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:41:04.155Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894883,73.9466966,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:41:04.155Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.3892083,73.8478433,0,STOP,"155/C, near railway bridge, airport road, Alto-dabolim, Dabolim, Goa (SW)",Fire Station Vasco
2026-01-04T01:41:04.155Z,GA 07 G 3737-VAP(WATER TENDER),15.5310816,74.1389166,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:41:04.155Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.40281,74.0028483,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:41:04.155Z,GA 07 G 2004-PND(QUICK RESPONSE),15.4141016,73.9073083,0,INACTIVE,"Guru Hotel, Old Ferry Road, Agaçaim, Goa (SE)",Fire Station Ponda
2026-01-04T01:41:04.155Z,GA 07 G 9101-PND(WATER TENDER),15.4026116,74.0032633,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:41:04.155Z,GA 07 G 9797-PND(WATER BOUSER),15.4031816,74.0027183,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:41:04.155Z,GA 07 G 6363-CAN(WATER TENDER),15.02359,74.0440516,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:41:04.155Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.02371,74.044075,0,STOP,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:41:04.155Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.3698216,73.9354566,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:41:04.155Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3697166,73.93553,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:41:04.155Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.5311566,74.1388099,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:41:04.155Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2603333,74.103695,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:41:04.155Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2605033,74.103735,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:41:04.155Z,GA 07 G 7557-CUR(WATER TENDER),15.2604466,74.10376,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:41:04.155Z,GA 07 G 7667-CUR(WATER BOUSER),15.2603416,74.103785,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:41:04.155Z,GA 07 G 4989-KUN(WATER TENDER),15.4630333,73.9720783,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-04T01:41:04.155Z,GA 07 G 2242-PIL(WATER TENDER),15.5329883,73.7938717,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:41:04.155Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5899317,73.8086583,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:41:04.155Z,GA 07 G 0307-PER(QUICK RESPONSE),15.7164939,73.7974239,0,INACTIVE,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:41:04.155Z,GA 07 G 2101-PER(MS WATER TENDER),15.7163783,73.797585,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:41:04.155Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.716535,73.7974672,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:41:04.155Z,GA 07 G 7272-PNJ(WATER TENDER),15.4865128,73.816955,0,STOP,At Fire Station panaji,Fire Station Panaji
2026-01-04T01:41:04.155Z,GA07G2384- Cuncolim,15.1862661,74.021075,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-04T01:41:04.155Z,GA07G2507 - Mid Size (Water Tender),15.7162883,73.797745,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:41:04.155Z,GA07G2505 - Mid Size (Water Tender),15.5309567,74.1385983,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:41:04.155Z,GA07G2504 - Mid Size (Water Tender),15.5893983,73.9466233,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:41:04.155Z,GA07G2503-Mid Size (Water Tender),15.58996,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:41:04.155Z,GA07G2502 - Mid Size (Water Tender),15.5898217,73.8087733,0,STOP,At Fire Station Mapusa,Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.532985,73.7939533,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:42:02.848Z,GA07G2506 - Mid Size (Water Tender),15.500297,73.914055,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:42:02.848Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522993,73.829407,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-04T01:42:02.848Z,GA 07 G 0350-MRG(WATER TENDER),15.269403,73.970535,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589897,73.808853,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:42:02.848Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.501168,73.827797,35,RUNNING,"Sanghi Medical Center,goa, Dayanand Bandodkar Marg, Patto Colony, Panaji, Goa (SE)",Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.456035,73.843277,37,RUNNING,"MDR3, Aldeia de Goa, Bambolim, Goa (NW)",Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486952,73.817093,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.487062,73.817223,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487345,73.817307,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-04T01:42:02.848Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486335,73.817276,0,STOP,At Fire Station panaji,Fire Force Headquarters
2026-01-04T01:42:02.848Z,GA 07 G 8101-MAP(WATER TENDER),15.5899,73.808701,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:42:02.848Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.269305,73.9703366,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3887599,73.851335,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:42:02.848Z,GA 07 G 4101-VAS(MS WATER TENDER),15.388845,73.8513016,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:42:02.848Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3888617,73.85127,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:42:02.848Z,GA 07 G 7100-MRG(WATER BOUSER),15.26959,73.9699783,1,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2693333,73.9705966,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 6101-MRG(WATER TENDER),15.2693733,73.9699866,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2693733,73.9701166,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:42:02.848Z,GA 07 G 0820-BIC(WATER TEDNER),15.402795,74.0028044,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-04T01:42:02.848Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50034,73.9140383,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:42:02.848Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5887933,73.9462966,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:42:02.848Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894883,73.9466966,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:42:02.848Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.3892083,73.8478433,0,STOP,"155/C, near railway bridge, airport road, Alto-dabolim, Dabolim, Goa (SW)",Fire Station Vasco
2026-01-04T01:42:02.848Z,GA 07 G 3737-VAP(WATER TENDER),15.5310816,74.1389166,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:42:02.848Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.40281,74.0028483,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:42:02.848Z,GA 07 G 2004-PND(QUICK RESPONSE),15.4141016,73.9073083,0,INACTIVE,"Guru Hotel, Old Ferry Road, Agaçaim, Goa (SE)",Fire Station Ponda
2026-01-04T01:42:02.848Z,GA 07 G 9101-PND(WATER TENDER),15.4026116,74.0032633,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:42:02.848Z,GA 07 G 9797-PND(WATER BOUSER),15.4031816,74.0027183,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:42:02.848Z,GA 07 G 6363-CAN(WATER TENDER),15.02359,74.0440516,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:42:02.848Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.02371,74.044075,0,STOP,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:42:02.848Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.3698216,73.9354566,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:42:02.848Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3697166,73.93553,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:42:02.848Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.5311566,74.1388099,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:42:02.848Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2603333,74.103695,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:42:02.848Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2605033,74.103735,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:42:02.848Z,GA 07 G 7557-CUR(WATER TENDER),15.2604466,74.10376,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:42:02.848Z,GA 07 G 7667-CUR(WATER BOUSER),15.2603416,74.103785,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:42:02.848Z,GA 07 G 4989-KUN(WATER TENDER),15.4630417,73.972185,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-04T01:42:02.848Z,GA 07 G 2242-PIL(WATER TENDER),15.5329883,73.7938717,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:42:02.848Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5899317,73.8086583,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:42:02.848Z,GA 07 G 0307-PER(QUICK RESPONSE),15.7164939,73.7974239,0,INACTIVE,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:42:02.848Z,GA 07 G 2101-PER(MS WATER TENDER),15.7163783,73.797585,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:42:02.848Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.716535,73.7974672,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:42:02.848Z,GA 07 G 7272-PNJ(WATER TENDER),15.4865128,73.816955,0,STOP,At Fire Station panaji,Fire Station Panaji
2026-01-04T01:42:02.848Z,GA07G2384- Cuncolim,15.1862661,74.021075,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-04T01:42:02.848Z,GA07G2507 - Mid Size (Water Tender),15.7162883,73.797745,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:42:02.848Z,GA07G2505 - Mid Size (Water Tender),15.5309567,74.1385983,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:42:02.848Z,GA07G2504 - Mid Size (Water Tender),15.5893983,73.9466233,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:42:02.848Z,GA07G2503-Mid Size (Water Tender),15.58996,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:42:02.848Z,GA07G2502 - Mid Size (Water Tender),15.5898217,73.8087733,0,STOP,At Fire Station Mapusa,Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.532985,73.7939533,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:43:02.152Z,GA07G2506 - Mid Size (Water Tender),15.500297,73.914055,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:43:02.152Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522993,73.829407,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-04T01:43:02.152Z,GA 07 G 0350-MRG(WATER TENDER),15.269403,73.970535,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589897,73.808853,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:43:02.152Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.501095,73.825905,29,RUNNING,"Mahalakshmi Building, Dr TB Cunha Rd, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.455428,73.845619,0,IDLE,"CGHS Wellness Center, MDR3, Aldeia de Goa, Bambolim, Goa (NE)",Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486952,73.817093,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.487062,73.817223,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487345,73.817307,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-04T01:43:02.152Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.48637,73.817162,0,RUNNING,At Fire Station panaji,Fire Force Headquarters
2026-01-04T01:43:02.152Z,GA 07 G 8101-MAP(WATER TENDER),15.5899,73.808701,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:43:02.152Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2693583,73.9701983,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3887599,73.851335,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:43:02.152Z,GA 07 G 4101-VAS(MS WATER TENDER),15.388845,73.8513016,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:43:02.152Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3888617,73.85127,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-04T01:43:02.152Z,GA 07 G 7100-MRG(WATER BOUSER),15.26959,73.9699783,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2693333,73.9705966,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 6101-MRG(WATER TENDER),15.26936,73.97006,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2693733,73.9701166,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-04T01:43:02.152Z,GA 07 G 0820-BIC(WATER TEDNER),15.402795,74.0028044,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-04T01:43:02.152Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50034,73.9140383,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-04T01:43:02.152Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5886283,73.9462,3,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:43:02.152Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894883,73.9466966,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:43:02.152Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.3892083,73.8478433,0,STOP,"155/C, near railway bridge, airport road, Alto-dabolim, Dabolim, Goa (SW)",Fire Station Vasco
2026-01-04T01:43:02.152Z,GA 07 G 3737-VAP(WATER TENDER),15.5310816,74.1389166,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:43:02.152Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.40281,74.0028483,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:43:02.152Z,GA 07 G 2004-PND(QUICK RESPONSE),15.4141016,73.9073083,0,INACTIVE,"Guru Hotel, Old Ferry Road, Agaçaim, Goa (SE)",Fire Station Ponda
2026-01-04T01:43:02.152Z,GA 07 G 9101-PND(WATER TENDER),15.4026116,74.0032633,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:43:02.152Z,GA 07 G 9797-PND(WATER BOUSER),15.4031816,74.0027183,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-04T01:43:02.152Z,GA 07 G 6363-CAN(WATER TENDER),15.02359,74.0440516,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:43:02.152Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.02371,74.044075,0,STOP,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-04T01:43:02.152Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.3698216,73.9354566,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:43:02.152Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3697166,73.93553,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-04T01:43:02.152Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.5311566,74.1388099,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:43:02.152Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2603333,74.103695,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:43:02.152Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2605033,74.103735,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:43:02.152Z,GA 07 G 7557-CUR(WATER TENDER),15.2604466,74.10376,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:43:02.152Z,GA 07 G 7667-CUR(WATER BOUSER),15.2603416,74.103785,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-04T01:43:02.152Z,GA 07 G 4989-KUN(WATER TENDER),15.4630417,73.972185,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-04T01:43:02.152Z,GA 07 G 2242-PIL(WATER TENDER),15.5329883,73.7938717,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-04T01:43:02.152Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5899317,73.8086583,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:43:02.152Z,GA 07 G 0307-PER(QUICK RESPONSE),15.7164939,73.7974239,0,INACTIVE,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:43:02.152Z,GA 07 G 2101-PER(MS WATER TENDER),15.7163783,73.797585,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:43:02.152Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.716535,73.7974672,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:43:02.152Z,GA 07 G 7272-PNJ(WATER TENDER),15.4865128,73.816955,0,STOP,At Fire Station panaji,Fire Station Panaji
2026-01-04T01:43:02.152Z,GA07G2384- Cuncolim,15.1862661,74.021075,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-04T01:43:02.152Z,GA07G2507 - Mid Size (Water Tender),15.7162883,73.797745,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-04T01:43:02.152Z,GA07G2505 - Mid Size (Water Tender),15.5309567,74.1385983,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-04T01:43:02.152Z,GA07G2504 - Mid Size (Water Tender),15.5893983,73.9466233,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-04T01:43:02.152Z,GA07G2503-Mid Size (Water Tender),15.58996,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-04T01:43:02.152Z,GA07G2502 - Mid Size (Water Tender),15.5898217,73.8087733,0,STOP,At Fire Station Mapusa,Fire Force Headquarters
2026-01-04T01:44:01.668Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.532985,73.7939533,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
